id,pir,name,ceased,taxNumber,kshNumber,ahtiNumber,ohNumber,address,excName,excDate
104658,656344,PÉCSI UTCAI ÁLTALÁNOS ISKOLA,,16808986214,16808986852032214,,,7400 Kaposvár Pécsi utca 45 ,Horváth Edit,2006-08-01
98153,478638,PÉCSI VÁROSI KÖNYVTÁR,,15478634102,15478634910132202,,,7621 Pécs Király utca 9 ,Kereszturi József,2009-01-01
85031,478001,PÉCS MEGYEI JOGÚ VÁROS EGYESÍTETT EGÉSZSÉGÜGYI INTÉZMÉNYEK,,15478005202,15478005862232202,753629,,7633 Pécs dr. Veress Endre utca 2 ,Szentivánszkiné dr. Örkényi Anna,2020-10-19
105936,676218,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA GAZDASÁGI ELLÁTÓ ÉS   SZOLGÁLTATÓ SZERVEZETE,,16628069202,16628069841132202,,,7621 Pécs Széchenyi tér 1 ,Csíkné Bock Márta,1995-06-01
87702,676274,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA IDŐSKORÚAK SZOCIÁLIS INTÉZMÉNYE,,16627518202,16627518873032202,753904,,7633 Pécs Zipernowsky Károly utca 1 ,Vene-Halász Rita,2022-06-01
87704,676296,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATÁNAK KISGYERMEK SZOCIÁLIS INTÉZMÉNYEK IGAZGATOSÁGA,,16627532202,16627532889132202,753915,,7632 Pécs Apáczai Csere János körtér 1 ,Kaurek Csilla,2024-02-29
105940,676252,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATÁNAK TÍMÁR UTCAI IDŐSEK OTTHONA,,16627491102,16627491853132202,,,7621 Pécs Tímár utca 5 ,Ligeti Andorné,1996-08-09
105939,676241,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATÁNAK TÜZÉR UTCAI EGYESÍTETT SZOCIÁLIS INTÉZMÉNYE,,16627484102,16627484853132202,,,7623 Pécs Tüzér utca 7 ,Gerebenics Gábor,1996-08-09
105938,676230,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATÁNAK XAVÉR UTCAI EGYESÍTETT SZOCIÁLIS INTÉZMÉNYE,,16627477102,16627477853132202,,,7624 Pécs Xavér utca 10 ,,
98162,479217,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA SZOCIÁLIS INTÉZMÉNYEK GAZDASÁGI SZOLGÁLATA,,15479219202,15479219841132202,,,7621 Pécs Bercsényi utca 3 ,Mátyás Tibor,2008-01-01
85033,478704,PÉCS MEGYEI JOGÚ VÁROS POLGÁRMESTERI HIVATALA,,15478706202,15478706841132502,729006,,7621 Pécs Széchenyi tér 1 ,Dr. Lovász István,2011-05-01
98156,478814,PÉCS MEGYEI JOGÚ VÁROS SPORTLÉTESITMÉNYEK IGAZGATÓSÁGA,,15478816202,15478816931132202,,,7633 Pécs Dr. Veress E. utca 10 ,Danyi Gábor,2009-01-01
99077,556871,"PÉCSUDVARD, ÁTA, BIRJÁN, LOTHÁRD, SZEMELY,  SZŐKÉD ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",,15556875102,15556875841132202,,,7762 Pécsudvard Felszabadulás útja 47 ,Szauer Tímea,2010-01-01
91750,808060,PÉCSUDVARDI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15808062102,15808062841132502,,,7762 Pécsudvard Felszabadulás útja 47 ,Kisasszondiné Kavalecz Anita,2022-07-01
106549,685137,PÉCSVÁRADI ALAPFOKÚ MŰVÉSZETI ISKOLA,,16625602102,16625602852032202,,,7720 Pécsvárad Rákóczi utca 7 ,,
93734,835794,"PÉCSVÁRADI CSALÁD ÉS GYERMEKJÓLÉTI KÖZPONT, SZOLGÁLAT ÉS GYERMEKÉTKEZTETÉSI INTÉZMÉNY",,15835798202,15835798889932202,,,7720 Pécsvárad Dózsa Gy. utca 13 ,Mezey Mihály,2022-07-01
87980,685115,PÉCSVÁRADI GONDOZÁSI KÖZPONT,,16625585102,16625585873032202,,,7720 Pécsvárad Dózsa Gy. utca 2 ,Hujberné Pej Márta,2020-04-01
82244,331911,PÉCSVÁRADI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15331919102,15331919841132502,700524,,7720 Pécsvárad Szentháromság tér 3 ,Dr. Réger Janka,2024-10-10
106548,685126,PÉCSVÁRADI NÉMET NEMZETISÉGI ÓVODA,,16625592102,16625592851032202,,,7720 Pécsvárad Gesztenyési utca 1 ,Schulteisz Józsefné,2003-10-01
94485,846552,PÉCSVÁRADI SZITAKÖTŐ BÖLCSŐDE,,15846554102,15846554889132202,,,7720 Pécsvárad Gesztenyési utca 1 ,Voglné Horváth Zsuzsanna,2022-03-01
91799,808763,PÉCSVÁRADI SZIVÁRVÁNY NÉMET NEMZETISÉGI ÓVODA,,15808763102,15808763851037202,,202354,7720 Pécsvárad Gesztenyési utca 1 ,Benács Zsuzsanna,2023-09-01
100112,587228,PÉCSVÁRADI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS MUNKASZERVEZETE,,15587220102,15587220841132202,,,7720 Pécsvárad Gyenes T. utca 6/2 ,Bagyalné Borhy Gabriella,2008-04-14
100828,604697,PÉCSVÁRADI VÁROSI KÖNYVTÁR,,,16625619925132202,,,7720 Pécsvárad Pécsi utca 2 ,,
100037,585213,PÉCZELI JÓZSEF ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,,15585211205,15585211852032205,,028937,3630 Putnok Gárdonyi út 1 ,Fónagy Istvánné,1996-12-01
106455,683836,PEDAGÓGIAI KABINET,,,16919873855932201,,,1225 Budapest Nagytétényi út 291 ,Kalcsits Jánosné szül. Fungács Mária,2007-08-01
101162,608530,PEDAGÓGIAI SZAKMAI ÉS  SZAKSZOLGÁLAT-NEVELÉSI TANÁCSADÓ,,,16677977804232205,,,3400 Mezőkövesd Mátyás út 71 ,,
102663,623542,PEDAGÓGIAI SZAKSZOLGÁLAT,,,16819395804232215,,,4300 Nyírbátor Báthori utca 20 ,,
104296,649913,PEDAGÓGIAI SZAKSZOLGÁLAT,,,16761704856032211,,,2840 Oroszlány Asztalos János utca 4 ,Bárány Lászlóné,2007-08-16
106861,762021,PEDAGÓGIAI SZAKSZOLGÁLATI INTÉZET,,15762025105,15762025856032205,,102441,3780 Edelény Bányász út 2 ,Kerekes Imréné,2008-01-01
105617,671895,"PEDAGÓGIAI SZAKSZOLGÁLATI KÖZPONT (NEVELÉSI TANÁCSADÓ, LOGOPÉDIAI INTÉZET ÉS KONDUKTÍV PEDAGÓGIAI INTÉZMÉNY)",,16825235115,16825235856032215,,200089,4440 Tiszavasvári Vasvári Pál utca 67/a ,,
102666,623575,"PEDAGÓGIAI SZAKSZOLGÁLATI KÖZPONT (NEVELÉSI TANÁCSADÓ, LOGOPÉDIAI INTÉZET ÉS KONDUKTÍV PEDAGÓGIAI INTÉZMÉNY)",,,16819584804232215,,,4440 Tiszavasvári Vasvári Pál utca 67/a ,Pető Aliz,2005-08-01
105596,671619,PEDAGÓGIAI SZAKSZOLGÁLATOK KISVÁRDA,,16823903115,16823903856032215,,102386,4600 Kisvárda Szent L. utca 42 ,Pongó Erzsébet,2011-08-16
106606,685984,PEDAGÓGIAI SZAKSZOLGÁLAT SZÁZHALOMBATTA,,16935169113,16935169856032213,,102387,2440 Százhalombatta Kodály Zoltán sétány 31 ,Dr. Csór Gabriella,2007-12-01
106313,682026,PEDAGÓGIAI SZAKSZOLGÁLTATÓ KÖZPONT,,,16925885856032201,,,"1173 Budapest Rákoskeresztúr, Pesti utca 82 ",Bátorné Páhoki Zita,2006-08-01
98949,549330,PEDAGÓGIAI SZAKSZOLGÁLTATÓ KÖZPONT,,15549336105,15549336804232205,,,3700 Kazincbarcika Építők útja 15 ,,
98426,503480,PEDAGÓGIAI SZOLGÁLTATÓ INTÉZET,,15503482141,15503482856032201,,200135,1033 Budapest Szérűskert út 40 ,Áderné Tavaszi Edit,2012-11-01
106107,678751,PEDAGÓGIAI SZOLGÁLTATÓ KÖZPONT,,,16922600856032201,,200284,1051 Budapest Szent István tér 16 ,Lánczky Edit,2007-08-01
98369,494076,PEDAGÓGUS ÉS NŐVÉRSSZÁLLÓ,,15494078243,15494078559032201,,,1097 Budapest Gyáli út 33-35 ,,
100124,587394,PELLÉRD ÉS ARANYOSGADÁNY KÖZSÉGEK KÖRJEGYZŐSÉGE,,15587392102,15587392841132202,,,7831 Pellérd Fő tér 4 ,Dávor Lászlóné,2010-01-01
91796,808730,PELLÉRDI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT ÉS KONYHA,,15808732202,15808732851032202,,202081,7831 Pellérd Iskola utca 2 ,Pankotainé Pál Evelin,2023-07-27
91837,809188,PELLÉRDI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15809180102,15809180841132502,,,7831 Pellérd Fő tér 4 ,Dávor Lászlóné dr. Farkas Ildikó,2013-01-01
92050,811767,PÉLYI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15811765110,15811765841132510,,,3381 Pély Fő  utca 165 ,dr. Balogh-Lukács Brigitta,2022-11-07
92772,821715,PÉLYI ÓVODA ÉS KONYHA,,15821719210,15821719851032210,,202539,3381 Pély Tarnai  utca 3 ,Nagy Jánosné,2024-08-16
106976,764564,PÉLY-TARNASZENTMIKLÓS KÖZSÉGEK KÖRJEGYZŐSÉGE,,15764560110,15764560841132210,,,3381 Pély Fő utca 165 ,Fehér János,2008-07-01
105426,669117,PENCI FŐZŐKONYHA,,16796799213,16796799841132213,,,2614 Penc Rákóczi utca 17 ,Zsírosné Saskó Anikó,2006-10-16
91852,809342,PENCI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15809348113,15809348841132513,,,2614 Penc Rákóczi út 18 ,Czerovszki Dóra,2024-03-01
92326,815424,PENCI TARKARÉT ÓVODA ÉS BÖLCSŐDE,,15815422113,15815422851032213,,032912,2614 Penc Rákóczi út 15 ,Balázsovits Péterné,2020-08-01
107052,765792,PENC-KESZEG ÁLTALÁNOS ISKOLA,,,15765798852032213,,032425,2614 Penc Rákóczi utca 15-17 ,,
100215,590332,PENC-PÜSPÖKSZILÁGY KÖZSÉGEK KÖRJEGYZŐSÉGE,,15590332113,15590332841132213,,,2614 Penc Rákóczi út 18 ,Dr. Babinka Magdolna,2007-04-01
92379,816157,PENÉSZLEKI MICIMACKÓ ÓVODA,,15816155115,15816155851032215,,202363,4267 Penészlek Vasvári Pál  utca 53 ,Sebők Mária,2022-07-01
101848,615390,PENÉSZLEK KÖZSÉGI ÁLTALÁNOS ISKOLA ÉS ÓVODA,,,16823271801032215,,,4267 Penészlek Vasvári Pál utca 47 ,,
96872,404222,PENÉSZLEK KÖZSÉG ÖNKORMÁNYZATA POLGÁRMESTERI HIVATALA,,15404228215,15404228841132515,716431,,4267 Penészlek Szabadság tér 5 ,Dr. Fekete Erzsébet,1992-07-06
90994,793160,PENYIGEI ESZTERLÁNC ÓVODA ÉS KONYHA,,15793164115,15793164851032215,,201637,4941 Penyige Kossuth utca 33 ,Horváth-Csepelyi Boglárka,2023-07-01
97755,443997,PENYIGE KÖRJEGYZŐSÉG,,15443993115,15443993751132215,,,4941 Penyige Kossuth utca 31 ,Szabó József,1990-12-07
86097,634081,PENZA LAKÓTELEPI ÉS DR. BECSEY OSZKÁR UTCAI ÓVODA,,16653157104,16653157851032204,,028061,5600 Békéscsaba Penza lakótelep 19 ,Nagyné Kerekes Anikó,2023-08-01
107358,775092,PÉNZÜGYI - GAZDASÁGI IRODA,,15775096111,15775096841132211,,,2517 Kesztölc Szabadság tér 11 ,Dobák Istvánné,2011-02-01
95015,329871,PÉNZÜGYI SZERVEZETEK ÁLLAMI FELÜGYELETE,,15329877241,15329877841131101,232533,,1013 Budapest Krisztina körút 39 ,Dr. Szász Károly,2010-07-01
82062,303390,PÉNZÜGYMINISZTÉRIUM,,15303392241,15303392841131101,038797,,1051 Budapest József nádor tér 2-4 ,Varga Mihály,2022-05-24
94626,303071,PÉNZÜGYMINISZTÉRIUM,,15303079241,15303079841131101,037558,,1051 Budapest József nádor tér 2-4 ,Oszkó Péter,2009-04-16
94796,325301,PÉNZÜGYMINISZTÉRIUM ÜZEMELTETÉSI IGAZGATÓSÁGA,,15325309141,15325309751431201,,,1051 Budapest József nádor tér 2-4 ,Massány András,1993-01-01
83367,390242,PERBÁLI POLGÁRMESTERI HIVATAL,,15390242213,15390242841132513,712422,,2074 Perbál Fő utca 6 ,Bács- Kovács Enikő,2021-01-11
104336,650704,PERBÁL KÖZSÉG KÖNYVTÁRA,,,16785517910132213,,,2074 Perbál Vöröshadsereg útja 24 ,,
86750,650694,PERBÁL KÖZSÉG ÖNKORMÁNYZAT MÉZESKALÁCS ÓVODA ÉS KONYHA,,16785500213,16785500851032213,,032941,2074 Perbál Szabadság utca 9 ,Homonnai Ildikó,2021-08-01
108189,798022,PERCZEL MÓR ÁLTALÁNOS ISKOLA ŐCSÉNY,,15798028117,15798028852032217,,036345,7143 Őcsény Perczel Mór utca 1 ,Ősze Józsefné,2012-07-01
101536,612278,PERCZEL MÓR ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,,,16762626801032211,,,2853 Kömlőd Komáromi utca 16 ,Gulyásné Molnár Judit,2005-08-29
97086,415299,"PERCZEL MÓR KÖZGAZDASÁGI SZAKKÖZÉPISKOLA, GIMNÁZIUM ÉS KOLLÉGIUM",,15415297217,15415297853232217,,,7150 Bonyhád Szabadság tér 18 ,Petz Józsefné,2005-09-01
87961,684338,PEREI NAPKÖZI-OTTHONOS ÓVODA ÉS MINI BÖLCSŐDE,,16676237105,16676237851032205,,028638,3853 Pere Rákóczi út 3 ,Tóth Tiborné,2024-03-01
98604,518390,PEREMVÁROSI ÓVODÁK GAZDÁLKODÁSÁT ELLÁTÓ SZOLGÁLAT,,15518390243,15518390751432201,,,1181 Budapest Darus utca 3 ,,
87320,664486,PERENYEI ARANYHÍD ÓVODA,,16867350118,16867350851032218,,036555,9722 Perenye Jókai utca 19 ,Bóka Izabella,2022-08-01
97341,423726,PERENYE KÖZSÉG POLGÁRMESTERI HIVATAL,,15423720118,15423720841132518,719960,,9722 Perenye Béke út 34 ,Dr. Deák Mariann,2005-02-01
101703,613945,PERÉNYI PÉTER ÁLTALÁNOS ISKOLA ÉS NAPKÖZI OTTHONOS ÓVODA,,,16678545801032205,,,3996 Füzér Kossuth út 11 ,,
96832,403038,"PERÉNYI PÉTER ÁLTALÁNOS ISKOLA, KÉSZSÉGFEJLESZTÖ SPECIÁLIS SZAKISKOLA ÉS KOLLÉGIUM",,15403038115,15403038852032215,,038399,4823 Nagydobos Fő utca 45 ,Kósa Zsigmondné,2009-08-01
101903,615949,"""PERES SÁNDOR"" ÓVODA",,,16818590801032215,,,4764 Csengerújfalu Kossuth utca 131 ,Tóth Györgyné,2007-07-01
103837,642794,PERESZTEGI ÁLTALÁNOS ISKOLA,,16715844208,16715844852032208,,030679,9484 Pereszteg Fő utca 76 ,Koloszárné Varga Elvira,2008-08-01
86459,642804,PERESZTEGI GÓLYAFÉSZEK ÓVODA ÉS MINI BÖLCSŐDE,,16715851208,16715851851032208,,030475,9484 Pereszteg Petőfi Sándor utca 2 ,Bokor Tiborné,2023-07-01
95943,370554,PERESZTEG KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,,15370550208,15370550841132508,709110,,9484 Pereszteg Ady Endre utca 1 ,Zambóné Németh Ilona,1992-02-16
92030,811514,PÉRI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15811514108,15811514841132508,,,9099 Pér Szent Imre  utca 1 ,Dr. Slánicz Katalin,2013-03-01
94529,847362,PÉRI MANÓ BÖLCSŐDE,,15847366108,15847366889132208,,,9099 Pér Rózsa utca 12 ,Várfoki Anna,2022-09-01
86389,641357,PÉRI VADVIRÁG ÓVODA,,16711204108,16711204851032208,,030399,9099 Pér Szent Imre utca 11 ,Cseténé Merkó Zsuzsanna,2022-08-16
82914,365150,PERKÁTAI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,,15365154107,15365154851032207,,202040,2431 Perkáta Dózsa György  utca 15 ,Jákliné Rajcsányi Rozália,2024-08-03
82842,361822,PERKÁTAI POLGÁRMESTERI HIVATAL,,15361820207,15361820841132507,706890,,2431 Perkáta Szabadság tér 1 ,DR. LAKOS LÁSZLÓ,2007-01-01
92901,824080,PERKÁTAI SZOCIÁLIS KÖZPONT,,15824080207,15824080889932207,,,2431 Perkáta Bocskai  utca 2 ,Ajtai Judith,2022-11-01
91738,807898,PERKUPAI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15807896105,15807896841132505,,,3756 Perkupa KOSSUTH LAJOS út 12 ,VÉCSEI VILMOS,2013-01-01
86132,634805,PERKUPAI PITYPANG ÓVODA,,16677324205,16677324851032205,,028848,3756 Perkupa Petőfi út 54 ,Szaniszló-Iván Katalin Ágnes,2021-08-01
98869,547062,PERKUPA-SZÖGLIGET-VARBÓC ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,,15547066105,15547066841132205,,,3756 Perkupa Kossuth Lajos út 12 ,Vécsei Vilmos,1994-04-01
108175,797652,PÉR-NAGYSZENTJÁNOS KÖZSÉGEK KÖRJEGYZŐSÉGE,,15797656108,15797656841132208,,,9099 Pér Szent Imre utca 1 ,Dr. Slánicz Katalin,2012-04-01
99395,566577,PERŐCSÉNY- IPOLYTÖLGYES KÖZSÉGEK KÖRJEGYZŐSÉGE,,15566575113,15566575841132213,,,2637 Perőcsény Diófa utca 13 ,Malik Péterné,2001-01-01
87353,665339,PESOVÁR ERNŐ MŰVELŐDÉSI HÁZ,,16883141119,16883141910132219,,,8440 Herend Kossuth utca 136 ,BATI JÁNOS,2024-01-01
87924,682905,PESTERZSÉBETI BAROSS NÉMET NEMZETISÉGI ÓVODA,,16915415243,16915415851032201,,034711,1201 Budapest Baross utca 79 ,Bélteczkyné Szende Hilda,2020-08-15
102986,626774,PESTERZSÉBETI CSALÁD-ÉS GYERMEKVÉDELMI KÖZPONT,,,16925555853232201,,,1203 Budapest Lajtha L. utca 5-7 ,,
87925,682938,PESTERZSÉBETI GÉZENGÚZ ÓVODA,,16915532243,16915532851032201,,034723,1202 Budapest Zalán utca 11 ,Boskovitzné Tóth Nikoletta,2024-03-01
87928,683078,PESTERZSÉBETI GYERMEKMOSOLY ÓVODA,,16918724243,16918724851032201,,034720,1203 Budapest Bíró Mihály utca 1 ,Szima Krisztina,2021-08-15
87929,683089,PESTERZSÉBETI KEREKERDŐ ÓVODA,,16918762243,16918762851032201,,034735,1205 Budapest Nagysándor József utca 189 ,Varga Ibolya,2020-08-15
98295,492599,PESTERZSÉBETI  KÖZGAZDASÁGI SZAKKÖZÉPISKOLA,,15492595143,15492595853232201,,035440,1201 Budapest Vörösmarty utca 30 ,Csabai Róbert,2012-09-01
87926,682949,PESTERZSÉBETI LURKÓHÁZ ÓVODA,,16915587243,16915587851032201,,034726,1202 Budapest Mártírok útja 205/b ,Molnár Tímea,2023-08-15
87930,683144,PESTERZSÉBETI MÚZEUM,,16926848143,16926848910232201,,,1201 Budapest Baross utca 53 ,D. Udvary Ildikó,2023-09-01
87927,682950,PESTERZSÉBETI NYITNIKÉK ÓVODA,,16915635243,16915635851032201,,034710,1203 Budapest Kossuth Lajos  utca 3 ,Várhalmi Andrásné,2020-08-15
106400,683133,PESTERZSÉBETI PEDAGÓGIAI INTÉZET,,,16924781856032201,,102402,1204 Budapest Ady Endre utca 98 ,,
98615,520308,PESTERZSÉBETI SZOCIÁLIS ÉS GYERMEKVÉDELMI KÖZPONT,,15520308243,15520308889932201,,,1201 Budapest Nagy Győry István utca 29-31/a ,Ozsegovics Ágnes,2011-06-01
85201,520023,PESTERZSÉBET ÖNKORMÁNYZATA GAZDASÁGI MŰKÖDTETŐ ÉS ELLÁTÓ SZERVEZET,,15520023243,15520023841132201,,,1201 Budapest Baross utca 73-77 ,Molnár Izabella,2024-02-01
107884,791638,PESTERZSÉBET ÖNKORMÁNYZATÁNAK EGYESÍTETT BÖLCSŐDÉI,,15791636243,15791636889132201,,,1201 Budapest Vörösmarty utca 89-91 ,Radócz Béláné,2011-07-01
98614,520298,PESTERZSÉBET ÖNKORMÁNYZATÁNAK GONDOZÁSI KÖZPONTJA,,15520298243,15520298853232201,,,1201 Budapest Nagy Győri István utca 29-31A ,,
85204,520287,PESTERZSÉBET ÖNKORMÁNYZATÁNAK HUMÁN SZOLGÁLTATÁSOK INTÉZMÉNYE,,15520281243,15520281869032201,,,1205 Budapest Jókai Mór utca 74-76 ,Schmidtné Buda Andrea,2022-05-09
85202,520090,PESTERZSÉBET ÖNKORMÁNYZATÁNAK SZOCIÁLIS FOGLALKOZTATÓJA,,15520092243,15520092841232201,,,1201 Budapest Baross utca 91-95 ,Adorján Csilla,2021-01-01
98218,491185,PESTI BARNABÁS ÉLELMISZERIPARI SZAKKÖZÉPISKOLA ÉS SZAKISKOLA,,15491185142,15491185853232201,,035269,1062 Budapest Andrássy út 63-65 ,Molnár Zoltán,2010-08-16
87985,685324,PESTI ÚTI ÓVODA,,16794742213,16794742851032213,,037695,2700 Cegléd Pesti út 10 ,Orosz Zoltánné,2020-08-01
94723,319977,PEST MEGYEI ÁLLATEGÉSZSÉGÜGYI ÉS ÉLELMISZER-ELLENŐRZŐ ÁLLOMÁS,,15319971213,15319971751331213,,,2100 Gödöllő Kotlán Sándor utca 1 ,Dr. Virsinger György,2004-01-01
94781,324964,PEST MEGYEI FÖLDHIVATAL,,15324968241,15324968841331201,037251,,1051 Budapest Sas utca 19 ,Hidvéginé Dr. Erdélyi Erika,2007-08-14
108102,795636,PEST MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,,15795630241,15795630841131201,331417,,1052 Budapest Városház utca 7 ,Horváth Péter,2012-01-01
106725,722249,PEST MEGYEI KÖZIGAZGATÁSI HIVATAL,,15722249141,15722249841131201,043025,,1052 Budapest Városház utca 7 ,Dr. Józsa Veronika Mária,2010-09-01
106738,722371,PEST MEGYEI KÖZIGAZGATÁSI HIVATAL,,15722373113,15722373751131201,,,1052 Budapest Városház utca 5-7 ,,
94809,325444,PEST MEGYEI KÖZLEKEDÉSI FELÜGYELET,,15325440242,15325440751131201,,,1141 Budapest Komócsy utca 17-19 ,Revuczky Gyula,1991-11-15
104582,655161,PEST MEGYEI KÖZMŰVELŐDÉSI INTÉZET,,16796658141,16796658932931201,749882,,1052 Budapest Városház utca 7 ,Makra Borbála,2008-05-01
97643,440215,PEST MEGYEI LEVÉLTÁR,,15440213143,15440213910131201,749749,,1097 Budapest Vágóhíd utca 7 ,Schramek László,2011-05-02
94844,325972,PEST MEGYEI MUNKAÜGYI KÖZPONT,,15325976113,15325976751331201,,,1117 Budapest Karinthy F. út 3 ,Lengyel János,1995-06-16
100661,602659,PEST MEGYEI NEVELÉSI TANÁCSADÓ,,,16793710804232213,,,2600 Vác Temető utca 29 ,,
99365,566072,PEST MEGYEI SPORTIGAZGATOSÁG,,15566070141,15566070926232201,,,1052 Budapest Városház utca 7 ,,
104583,655172,PEST MEGYEI SPORTIGAZGATÓSÁG,,,16936483926232201,,,1052 Budapest Városház utca 7 ,,
96568,395863,PEST MEGYEI TOPHÁZ EGYESÍTETT SZOCIÁLIS INTÉZMÉNY,,15395869213,15395869873031213,749606,,2131 Göd Munkácsy Mihály utca 2 ,Turcsik László,2017-11-03
102944,626356,PEST MEGYEI TURISZTIKAI IRODA,,,16794656751432201,,,1052 Budapest Városház utca 7 ,,
106360,682543,PESTSZENTIMREI GYÖNGYSZEM ÓVODA,,16924073243,16924073851032201,,034673,1188 Budapest Vezér utca 46 ,GAJDOSNÉ SZABÓ ANITA,2018-08-01
98588,518202,PESTSZENTIMREI KÖZÖSSÉGI HÁZ,,15518204143,15518204932932201,,,1188 Budapest Vasút utca 48 ,Lipcseyné Horváth Ágnes,2019-07-01
106357,682509,PESTSZENTIMREI NAPSUGÁR ÓVODA,,16924035243,16924035851032201,,034658,1188 Budapest Eke utca 16 ,Szabóné Karácsonyi Hajnalka,2017-08-01
106353,682466,PESTSZENTIMREI VACKOR ÓVODA,,16923993243,16923993851032201,,034654,1188 Budapest Csolt utca 4 ,Szőnyiné Guth Irén,2018-08-01
106354,682477,PESTSZENTIMREI ZÖLD LIGET ÓVODA,,16924004243,16924004851032201,,034649,1188 Budapest Ady Endre utca 127 ,Herpainé Ábrányi Dóra,2015-08-01
106346,682390,PESTSZENTLŐRINCI APRÓK FALVA ÓVODA,,16923917243,16923917851032201,,034652,1185 Budapest Barcika tér 8 ,MINKOLÉNYI ILONA,2018-08-01
106349,682422,PESTSZENTLŐRINCI CSEMETE ÓVODA,,16923955243,16923955851032201,,034674,1182 Budapest Üllői út 679-681 ,Németh Jenőné,2019-08-01
106344,682378,PESTSZENTLŐRINCI CSEPEREDŐ ÓVODA,,16923890243,16923890851032201,,034659,1184 Budapest Építő utca 5 ,Debreceni Józsefné,2019-08-01
106356,682499,PESTSZENTLŐRINCI ESZTERLÁNC ÓVODA,,16924028243,16924028851032201,,034655,1181 Budapest Kondor  Béla sétány 3 ,Egyed Gabriella,2016-01-01
106343,682367,PESTSZENTLŐRINCI HÉTSZÍNVIRÁG ÓVODA,,16923883243,16923883851032201,,034660,1182 Budapest Halomi út 113/a ,Böröczki Zoltánné,2019-08-01
106361,682554,PESTSZENTLŐRINCI KEREKERDŐ ÓVODA,,16924080243,16924080851032201,,034666,1183 Budapest Attila utca 9 ,Kékesi Szilvia,2016-08-01
98286,492391,PESTSZENTLŐRINCI KÖZGAZDASÁGI ÉS INFORMATIKAI SZAKKÖZÉPISKOLA,,15492399143,15492399853232201,,035439,1184 Budapest Hengersor utca 34 ,Sándorné Csikós Mária,2012-08-16
106345,682389,PESTSZENTLŐRINCI LURKÓ-LIGET ÓVODA,,16923900243,16923900851032201,,034657,1182 Budapest Dráva utca 34/b ,Borbély Szilvia,2018-08-01
106347,682400,PESTSZENTLŐRINCI MOCORGÓ ÓVODA,,16923931243,16923931851032201,,034668,1181 Budapest Szélmalom utca 29-31 ,Takácsné Boda Erzsébet Beáta,2018-08-01
106351,682444,PESTSZENTLŐRINCI NAPRAFORGÓ ÓVODA,,16923979243,16923979851032201,,034679,1186 Budapest Tövishát utca 6 ,Mezeiné Bakóczay Hedvig,2015-08-01
98597,518301,PESTSZENTLŐRINCI NÉMET NEMZETISÉGI ÁLTALÁNOS ISKOLA,,15518307243,15518307801032201,,,1184 Budapest Üllői út 380-382 ,,
106338,682312,PESTSZENTLŐRINCI NÉMET NEMZETISÉGI ÁLTALÁNOS ISKOLA - PESTSZENTLŐRINCER DEUTSCHE NATIONALITATENGRUNDSCHULE,,16927722243,16927722852032201,,035132,1184 Budapest Üllői út 380-382 ,Elek Noémi,2012-08-01
106350,682433,PESTSZENTLŐRINCI NYITNIKÉK ÓVODA,,16923962243,16923962851032201,,034671,1185 Budapest Fülek utca 4 ,Csomósné Bányácski Anasztázia,2017-08-01
98603,518389,PESTSZENTLŐRINCI ÓVODÁK GAZDÁLKODÁSÁT ELLÁTÓ SZOLGÁLAT,,15518383243,15518383751432201,,,1181 Budapest Darus utca 3 ,,
106358,682510,PESTSZENTLŐRINCI PITYPANG ÓVODA,,16924042243,16924042851032201,,034664,1181 Budapest Kondor Béla sétány 12 ,Lehoczky Judit Ildikó,2019-12-13
106359,682532,PESTSZENTLŐRINCI ROBOGÓ ÓVODA,,16924066243,16924066851032201,,034678,1181 Budapest Kondor Béla sétány 14 ,Laminé Antal Éva,2017-08-01
106355,682488,PESTSZENTLŐRINCI SZIVÁRVÁNY ÓVODA,,16924011243,16924011851032201,,034656,1184 Budapest Dolgozó utca 16 ,Horváthné Kapocsi Anikó,2016-08-01
